,lon,lat,depth,mb,ms,date
4706,122.314,10.276,30,4.9,,1994-11-23
4707,123.804,15.055,26,5,,1994-11-25
4708,128.446,2.964,47,4.6,,1994-11-26
4709,119.31,5.788,22,5.2,,1994-11-27
4710,123.124,6.689,32,5,,1994-11-29
4711,121.183,19.214,42,4.8,,1994-12-02
4712,120.804,1.915,30,5.1,,1994-12-02
4713,120.821,1.953,32,5.4,,1994-12-08
4714,126.949,3.096,30,4.8,,1994-12-08
4715,121.34,12.894,27,5,,1994-12-20
4716,118.632,22.405,13,5.1,,1994-12-21
4717,126.215,0.787,41,5,,1994-12-21
4718,121.049,13.08,15,4.7,,1994-12-21
4719,118.661,22.408,15,4.7,,1994-12-22
4720,121.508,23.652,32,5,,1995-01-10
4721,126.953,2.534,42,6.1,,1995-01-21
4722,126.941,2.535,15,5.2,,1995-02-02
4723,123.274,1.261,30,4.8,,1995-02-04
4724,121.971,23.776,15,4.7,,1995-02-10
4725,119.615,15.659,30,5,,1995-02-10
4726,118.623,22.531,15,4.6,,1995-02-17
4727,120.814,18.37,59,4.8,,1995-02-20
4728,126.016,5.331,52,4.4,,1995-02-23
4729,121.437,23.066,21,4.6,,1995-02-26
4730,126.181,0.282,15,5,,1995-02-26
4731,119.501,17.669,35,4.8,,1995-03-02
4732,126.451,3.754,32,4.8,,1995-03-04
4733,120.553,13.561,15,4.7,,1995-03-04
4734,118.167,2.677,25,5.3,,1995-03-06
4735,124.36,13.694,10,4.7,,1995-03-07
4736,121.972,20.927,20,5,,1995-03-09
4737,121.981,20.831,24,4.6,,1995-03-11
4738,121.351,19.037,31,4.8,,1995-03-14
4739,118.67,15.102,15,5,,1995-03-15
4740,125.936,10.92,40,5.2,,1995-04-06
4741,127.017,3.17,15,4.5,,1995-04-07
4742,125.501,9.446,15,4.6,,1995-04-08
4743,127.018,3.213,42,5,,1995-04-08
4744,121.066,21.714,32,5.2,,1995-04-09
4745,121.065,21.774,28,4.5,,1995-04-10
4746,125.702,11.935,45,4.6,,1995-04-18
4747,125.566,11.917,28,4.7,,1995-04-18
4748,125.715,11.813,34,4.5,,1995-04-19
4749,125.676,11.988,15,4.9,,1995-04-20
4750,125.609,11.973,28,5.3,,1995-04-21
4751,125.62,12.061,26,6.1,,1995-04-21
4752,125.539,12.004,23,6.2,,1995-04-21
4753,125.454,12.092,25,6.2,,1995-04-21
4754,125.831,12.052,23,5.6,,1995-04-21
4755,125.694,12.071,23,4.9,,1995-04-21
4756,125.776,12.159,25,4.8,,1995-04-21
4757,125.509,12.285,26,4.8,,1995-04-21
4758,125.812,11.993,33,4.8,,1995-04-21
4759,125.57,12.092,35,5,,1995-04-21
4760,125.846,12.013,27,5.1,,1995-04-21
4761,125.836,11.843,33,4.7,,1995-04-21
4762,125.635,12.326,15,4.7,,1995-04-21
4763,125.84,11.748,17,5.2,,1995-04-21
4764,125.481,12.205,23,4.6,,1995-04-21
4765,125.43,11.738,17,4.8,,1995-04-21
4766,125.792,12.15,25,4.6,,1995-04-22
4767,125.622,12.222,25,4.5,,1995-04-22
4768,125.475,12.309,25,4.5,,1995-04-22
4769,125.845,11.867,20,5.2,,1995-04-22
4770,125.918,11.912,29,4.8,,1995-04-22
4771,125.522,12.269,31,4.8,,1995-04-22
4772,125.736,11.98,25,4.5,,1995-04-23
4773,125.431,12.396,29,6.1,,1995-04-23
4774,125.507,12.384,20,5.3,,1995-04-23
4775,125.557,12.311,20,4.7,,1995-04-23
4776,125.416,12.37,25,4.7,,1995-04-23
4777,125.519,12.424,15,4.6,,1995-04-23
4778,125.523,12.277,15,5,,1995-04-23
4779,125.582,12.32,25,4.5,,1995-04-23
4780,125.512,12.327,25,4.4,,1995-04-23
4781,125.393,12.399,31,5,,1995-04-23
4782,125.799,11.786,34,4.6,,1995-04-23
4783,125.769,12.236,18,5.2,,1995-04-24
4784,125.311,12.337,21,4.8,,1995-04-24
4785,125.33,12.476,20,5.4,,1995-04-24
4786,125.623,12.291,25,4.7,,1995-04-24
4787,125.598,11.843,31,4.8,,1995-04-25
4788,125.517,12.247,31,4.5,,1995-04-25
4789,120.597,22.66,40,5,,1995-04-25
4790,125.365,12.391,17,5.4,,1995-04-25
4791,125.407,12.417,15,4.8,,1995-04-25
4792,125.628,12.482,24,4.6,,1995-04-25
4793,125.941,11.697,15,4.7,,1995-04-25
4794,125.43,12.466,15,4.5,,1995-04-25
4795,127.018,1.064,42,4.8,,1995-04-26
4796,125.386,12.484,15,4.8,,1995-04-26
4797,125.55,11.97,15,4.7,,1995-04-26
4798,125.592,12.413,13,4.6,,1995-04-27
4799,125.714,12.315,15,4.7,,1995-04-27
4800,125.549,12.311,27,4.6,,1995-04-28
4801,125.647,12.132,25,4.6,,1995-04-28
4802,125.903,11.868,25,5.4,,1995-04-29
4803,125.988,11.849,15,4.7,,1995-04-29
4804,125.739,11.584,20,4.8,,1995-04-29
4805,125.787,11.905,20,4.8,,1995-04-29
4806,125.594,12.254,25,4.8,,1995-04-29
4807,126.002,11.922,25,5.1,,1995-04-30
4808,125.924,11.881,25,4.9,,1995-04-30
4809,125.342,12.639,38,4.5,,1995-04-30
4810,125.685,12.273,17,4.6,,1995-04-30
4811,125.746,11.707,18,4.6,,1995-04-30
4812,125.99,12.094,15,4.5,,1995-04-30
4813,122.018,23.899,15,4.6,,1995-05-02
4814,128.492,1.888,21,6,,1995-05-04
4815,122.09,19.656,32,4.8,,1995-05-04
4816,122.192,19.608,15,4.3,,1995-05-04
4817,122.139,19.609,15,4.6,,1995-05-04
4818,125.207,12.637,27,6,,1995-05-05
4819,125.204,12.65,30,5.5,,1995-05-05
4820,125.204,12.694,22,4.7,,1995-05-05
4821,121.102,19.12,42,4.4,,1995-05-05
4822,125.182,12.534,25,4.8,,1995-05-05
4823,125.164,12.619,26,4.8,,1995-05-05
4824,125.189,12.691,25,5,,1995-05-06
4825,125.041,12.672,25,4.5,,1995-05-06
4826,125.133,12.654,25,4.4,,1995-05-06
4827,125.201,12.672,25,4.6,,1995-05-06
4828,125.779,12.064,25,4.8,,1995-05-07
4829,125.77,11.638,16,4.6,,1995-05-07
4830,125.727,11.651,29,4.7,,1995-05-07
4831,125.496,12.429,15,4.6,,1995-05-07
4832,125.339,12.654,27,4.7,,1995-05-07
4833,125.599,12.361,24,4.7,,1995-05-07
4834,125.634,12.189,21,5,,1995-05-08
4835,125.89,11.479,30,5.4,,1995-05-08
4836,125.889,11.429,19,5.6,,1995-05-08
4837,125.866,11.313,25,4.6,,1995-05-08
4838,125.88,11.5,31,5,,1995-05-08
4839,125.832,11.343,30,4.6,,1995-05-08
4840,126.065,11.576,25,4.5,,1995-05-09
4841,121.483,22.947,15,4.4,,1995-05-09
4842,125.833,11.845,15,4.5,,1995-05-09
4843,125.321,12.663,34,4.9,,1995-05-11
4844,125.497,12.327,23,4.9,,1995-05-12
4845,125.857,12.089,13,4.8,,1995-05-13
4846,125.522,12.556,15,4.8,,1995-05-13
4847,125.656,12.066,25,4.6,,1995-05-14
4848,125.415,12.608,25,4.6,,1995-05-15
4849,126.273,11.138,10,5.3,,1995-05-15
4850,123.321,23.917,22,5.1,,1995-05-16
4851,125.612,12.67,10,5,,1995-05-17
4852,125.14,12.681,22,4.8,,1995-05-17
4853,125.692,12.467,27,5.2,,1995-05-17
4854,125.945,11.902,15,4.6,,1995-05-18
4855,125.479,12.588,25,4.6,,1995-05-18
4856,125.649,12.226,15,4.6,,1995-05-18
4857,125.342,12.525,25,4.6,,1995-05-18
4858,116.859,2.479,48,4.7,,1995-05-18
4859,124.719,13.483,26,4.9,,1995-05-19
4860,125.575,11.614,33,5,,1995-05-22
4861,125.556,11.642,26,4.9,,1995-05-22
4862,121.448,19.865,33,4.4,,1995-05-23
4863,122.595,10.38,30,4.8,,1995-05-24
4864,125.646,12.27,24,5.3,,1995-05-24
4865,125.67,12.157,26,4.9,,1995-05-25
4866,120.873,20.361,20,4.9,,1995-05-25
4867,125.63,12.285,15,4.7,,1995-05-26
4868,121.377,23.001,28,5.1,,1995-05-27
4869,125.584,12.631,15,4.5,,1995-05-28
4870,126.073,11.004,35,4.5,,1995-05-29
4871,120.872,20.434,24,4.5,,1995-05-30
4872,126.165,11.095,25,4.9,,1995-05-30
4873,125.429,12.52,30,4.9,,1995-06-01
4874,125.54,12.52,15,4.6,,1995-06-01
4875,125.56,12.485,15,4.5,,1995-06-03
4876,125.827,11.448,20,4.3,,1995-06-04
4877,120.827,18.471,43,5.4,,1995-06-05
4878,123.379,1.239,30,4.5,,1995-06-06
4879,123.791,7.25,33,5,,1995-06-06
4880,121.468,22.99,23,4.7,,1995-06-06
4881,125.655,11.809,33,4.3,,1995-06-07
4882,125.729,11.859,21,4.8,,1995-06-07
4883,125.67,11.778,43,4.5,,1995-06-07
4884,125.67,12.485,12,4.9,,1995-06-09
4885,125.718,12.537,10,4.7,,1995-06-09
4886,125.585,12.149,23,4.7,,1995-06-10
4887,125.77,11.755,27,5,,1995-06-11
4888,125.889,11.711,56,4.6,,1995-06-12
4889,125.144,12.259,46,4.9,,1995-06-13
4890,125.886,11.499,47,4.5,,1995-06-14
4891,122.897,13.625,15,4.7,,1995-06-17
4892,126.852,3.155,38,5,,1995-06-17
4893,125.963,23.844,15,4.3,,1995-06-17
4894,125.883,11.529,26,4.8,,1995-06-23
4895,125.546,12.129,33,4.8,,1995-06-24
4896,125.869,11.583,15,4.6,,1995-06-26
4897,121.285,20.811,15,4.8,,1995-06-28
4898,121.289,20.807,27,4.8,,1995-06-28
4899,121.371,22.101,34,5.2,,1995-06-28
4900,125.73,23.376,15,4.4,,1995-07-02
4901,126.719,3.59,15,4.8,,1995-07-02
4902,125.767,6.993,32,4.6,,1995-07-04
4903,121.175,23.887,18,5.1,,1995-07-07
4904,116.875,2.472,32,5.2,,1995-07-12
4905,125.018,12.318,37,5.8,,1995-07-12
4906,125.563,12.291,15,4.6,,1995-07-21
4907,122.55,9.712,36,4.6,,1995-07-23
4908,121.799,17.088,42,4.4,,1995-07-25
4909,122.067,14.759,20,4.9,,1995-07-28
4910,126.596,4.176,15,4.6,,1995-07-29
4911,126.601,4.246,42,5.4,,1995-07-29
4912,126.737,4.174,27,5.2,,1995-07-30
4913,126.543,4.074,59,4.6,,1995-08-01
4914,126.06,11.532,16,4.6,,1995-08-01
