lon,lat,depth,mw,date
123.488,1.29,28,5.1,9/6/1990
122.058,11.387,16,6,14/6/1990
121.809,11.654,15,5.4,14/6/1990
122.253,11.527,19,4.9,14/6/1990
122.252,11.39,11,5.3,14/6/1990
121.949,11.71,30,4.9,15/6/1990
122.271,17.822,30,5.2,21/6/1990
123.248,0.885,35,5.1,23/6/1990
123.085,1.202,30,5,26/6/1990
122.885,1.363,38,5,30/6/1990
123.122,1.219,29,5,2/7/1990
121.479,1.075,29,5.2,6/7/1990
120.639,12.219,27,5.5,7/7/1990
121.181,15.716,24,6.4,16/7/1990
120.867,16.542,18,5.7,16/7/1990
120.963,16.47,30,5.1,16/7/1990
120.958,16.249,15,4.9,16/7/1990
121.163,15.781,25,5.3,16/7/1990
120.422,16.336,36,5.6,16/7/1990
120.329,16.388,30,5.4,16/7/1990
120.358,16.39,21,5.5,16/7/1990
121.178,15.774,15,4.7,16/7/1990
120.435,16.458,29,5.5,16/7/1990
120.516,16.449,22,5.1,16/7/1990
121.051,17.477,24,5.1,16/7/1990
120.474,16.329,15,5,16/7/1990
120.216,16.212,15,5,16/7/1990
120.871,17.143,15,4.7,17/7/1990
120.984,16.298,25,5.1,17/7/1990
120.805,16.444,24,5.6,17/7/1990
121.003,16.457,25,6.1,17/7/1990
120.972,16.509,22,5.1,18/7/1990
121.014,16.389,24,5.1,18/7/1990
121.801,14.327,15,5,18/7/1990
120.399,16.221,15,4.6,18/7/1990
120.769,16.588,22,5.1,18/7/1990
121.027,16.506,22,5.9,18/7/1990
121.007,16.312,15,4.9,18/7/1990
126.957,0.938,15,5.1,18/7/1990
123.575,12.632,20,4.9,18/7/1990
121.068,16.313,15,4.7,19/7/1990
121.027,17.314,19,5.1,19/7/1990
120.911,16.443,22,5.6,20/7/1990
121.086,16.275,20,5,20/7/1990
121.06,16.453,25,4.7,21/7/1990
120.899,16.408,28,5.5,21/7/1990
121.058,16.482,22,5.5,22/7/1990
120.969,15.965,25,5.1,22/7/1990
121.031,16.56,28,5.5,22/7/1990
120.649,16.393,26,5.3,23/7/1990
121.551,15.529,15,4.9,23/7/1990
122.378,11.346,17,5.5,23/7/1990
119.575,16.074,51,5,23/7/1990
125.416,10.217,15,4.9,26/7/1990
121.009,17.195,28,4.8,2/8/1990
120.445,16.161,15,4.7,4/8/1990
123.105,1.328,29,5.1,4/8/1990
121.335,15.513,15,4.7,5/8/1990
120.513,16.181,38,5.4,6/8/1990
120.606,16.34,18,5.1,8/8/1990
126.149,0.347,38,5.8,10/8/1990
121.379,17.516,22,4.8,10/8/1990
120.335,16.394,33,5.4,11/8/1990
123.536,1.443,30,5,13/8/1990
120.089,17.279,26,5.3,19/8/1990
121.954,22.598,16,5.3,21/8/1990
126.667,2.465,55,4.7,22/8/1990
123.554,1.093,30,5,22/8/1990
126.052,0.518,41,6,25/8/1990
126.511,3.501,15,4.8,27/8/1990
123.068,1.202,32,5.3,9/9/1990
120.158,16.33,15,4.8,10/9/1990
120.428,16.303,15,4.7,10/9/1990
120.862,22.712,30,5.8,11/9/1990
124.793,5.742,35,5,17/9/1990
123.709,13.244,15,4.7,21/9/1990
119.528,15.449,49,4.7,22/9/1990
121.146,16.324,25,4.8,23/9/1990
119.638,15.473,49,5,24/9/1990
124.021,14.56,15,4.9,1/10/1990
125.847,0.352,15,4.9,4/10/1990
120.362,13.515,49,5,6/10/1990
120.451,16.431,15,4.8,14/10/1990
121.967,14.922,15,4.9,15/11/1990
126.138,10.152,32,4.7,25/11/1990
123.959,1.07,32,5.5,30/11/1990
124.005,1.095,30,5.5,30/11/1990
121.648,23.852,15,4.8,12/12/1990
123.752,1.145,30,5.2,12/12/1990
121.641,23.886,10,5.8,13/12/1990
121.664,23.744,15,4.9,13/12/1990
121.588,23.755,13,5.8,13/12/1990
121.577,23.765,15,5.2,13/12/1990
121.737,23.839,15,4.8,13/12/1990
121.603,23.694,15,5.3,13/12/1990
121.712,23.852,18,5.6,13/12/1990
121.757,23.86,18,5,14/12/1990
121.692,23.626,15,5.1,14/12/1990
121.808,23.866,15,4.6,14/12/1990
121.655,23.713,15,4.7,14/12/1990
123.718,1.502,29,4.5,14/12/1990
121.692,23.64,15,4.6,15/12/1990
123.136,1.328,33,4.9,17/12/1990
123.235,1.359,31,5.4,17/12/1990
123.008,1.262,30,4.9,17/12/1990
121.785,23.817,15,4.9,18/12/1990
121.516,23.621,15,5.1,19/12/1990
121.626,23.717,10,5.2,19/12/1990
121.618,23.728,20,5.3,19/12/1990
120.251,13.775,32,4.9,25/12/1990
121.585,23.792,15,5.5,25/12/1990
121.686,23.873,15,5.2,25/12/1990
121.746,23.936,15,5,29/12/1990
128.191,2.488,53,5,8/1/1991
121.337,23.712,10,5.8,18/1/1991
121.665,23.689,15,4.7,18/1/1991
121.441,15.412,15,4.8,19/1/1991
121.692,23.895,15,5,20/1/1991
127.655,8.454,15,5.1,21/1/1991
126.035,0.524,39,5.6,31/1/1991
126.329,1.677,20,5.3,2/2/1991
121.632,23.89,20,5.2,4/2/1991
121.045,16.559,20,5.2,4/2/1991
124.174,4.233,25,5.4,15/2/1991
121.293,17.387,15,4.8,18/2/1991
126.513,8.944,23,6,18/2/1991
126.617,9.135,27,5.1,19/2/1991
126.519,9.105,29,5.3,20/2/1991
126.617,9.084,15,5.1,20/2/1991
122.276,8.224,33,5,23/2/1991
125.636,9.284,37,4.9,24/2/1991
121.748,23.928,13,4.9,2/3/1991
119.987,0.928,24,4.8,7/3/1991
119.187,15.579,25,4.9,8/3/1991
120.105,23.243,17,5.5,12/3/1991
122.596,1.16,33,5,22/3/1991
121.706,21.725,18,5.8,26/3/1991
121.729,21.706,23,5.2,26/3/1991
121.593,21.891,21,5.2,26/3/1991
123.611,12.507,29,4.9,27/3/1991
123.408,1.339,30,4.7,30/3/1991
126.711,9.097,20,5.6,24/4/1991
126.742,9.081,28,5.3,24/4/1991
126.663,9.153,42,4.6,28/4/1991
123.332,23.943,31,5.2,4/5/1991
125.211,10.32,35,5.1,5/5/1991
125.288,10.338,10,5.1,6/5/1991
125.154,10.365,30,5.3,6/5/1991
125.266,10.452,38,4.8,7/5/1991
125.236,10.339,19,5.3,8/5/1991
121.044,16.441,10,4.3,9/5/1991
125.225,10.408,15,4.5,11/5/1991
125.225,10.366,17,4.5,11/5/1991
123.536,1.442,30,5,13/5/1991
125.115,10.371,39,4.7,17/5/1991
122.961,1.164,30,5.9,19/5/1991
123.001,1.351,27,5.4,19/5/1991
123.079,1.371,27,4.9,19/5/1991
122.995,1.199,30,4.7,19/5/1991
116.625,5.859,37,5,26/5/1991
125.56,4.124,20,5.2,26/5/1991
125.276,10.351,29,5.2,27/5/1991
126.351,10.306,20,4.7,31/5/1991
128.296,1.278,31,5.2,2/6/1991
125.269,10.32,15,4.9,3/6/1991
120.671,12.241,19,4.9,6/6/1991
126.843,8.579,15,4.9,7/6/1991
127.216,8.874,11,4.8,8/6/1991
126.881,8.562,15,4.7,8/6/1991
127.142,8.855,11,5,9/6/1991
127.257,8.831,15,5,11/6/1991
127.226,8.788,15,5.1,12/6/1991
127.215,8.847,15,4.9,12/6/1991
122.008,20.032,25,4.6,14/6/1991
120.385,15.265,35,5.1,15/6/1991
120.51,15.316,33,5.5,15/6/1991
120.282,15.158,39,5.7,15/6/1991
120.456,15.134,35,5,15/6/1991
120.556,15.226,30,4.9,15/6/1991
120.384,15.216,35,5.6,16/6/1991
120.65,15.251,35,5.2,16/6/1991
120.453,15.216,40,5,16/6/1991
120.352,15.099,30,5,16/6/1991
120.434,15.204,28,5,16/6/1991
120.58,15.218,30,5.3,16/6/1991
120.378,15.151,30,5.2,16/6/1991
123.157,1.415,30,4.7,17/6/1991
120.36,15.144,35,4.8,17/6/1991
120.393,15.203,30,4.9,18/6/1991
123.001,1.3,15,4.9,18/6/1991
122.748,1.184,26,6.2,20/6/1991
122.825,1.184,26,5.6,20/6/1991
120.561,18.445,32,5.1,20/6/1991
120.382,15.107,15,4.6,20/6/1991
122.721,1.218,30,5.1,21/6/1991
120.373,15.297,15,4.6,21/6/1991
123.045,1.082,31,5.3,21/6/1991
120.434,15.041,15,4.9,24/6/1991
125.145,10.333,15,4.8,24/6/1991
125.131,10.419,15,5,26/6/1991
120.491,15.209,26,4.8,3/7/1991
126.614,2.61,56,5.4,6/7/1991
121.015,15.645,15,4.8,7/7/1991
122.726,1.188,52,4.9,11/7/1991
125.861,23.915,15,5,13/7/1991
122.014,20.531,15,4.8,17/7/1991
120.523,14.994,15,5.1,26/7/1991
126.486,10.446,30,4.4,31/7/1991
125.221,10.304,15,5,2/8/1991
125.195,10.324,15,4.8,5/8/1991
125.13,10.345,15,4.6,6/8/1991
122.595,1.051,33,5.7,8/8/1991
122.611,1.257,25,5.1,8/8/1991
120.553,11.96,20,5,8/8/1991
122.569,1.207,30,4.9,8/8/1991
122.664,1.337,27,4.8,8/8/1991
122.643,1.338,25,5.3,9/8/1991
126.027,1.012,15,5,15/8/1991
122.547,1.355,30,4.6,18/8/1991
120.371,15.21,20,5.5,4/9/1991
122.984,1.78,19,4.4,7/9/1991
121.08,15.992,23,4.7,16/9/1991
126.651,4.552,15,4.6,17/9/1991
125.176,23.782,28,4.7,17/9/1991
121.473,22.579,23,5.4,30/9/1991
124.959,10.205,15,4.8,11/10/1991
121.437,22.87,23,5.1,12/10/1991
127.756,2.447,27,5.4,13/10/1991
121.787,23.781,15,4.7,18/10/1991
122.183,7.857,36,5.1,18/10/1991
127.808,2.533,29,4.9,18/10/1991
122.16,20.745,15,4.5,23/10/1991
120.504,13.459,36,5.1,25/10/1991
122.966,23.778,25,5.2,25/10/1991
122.054,1.188,34,5.5,1/11/1991
126.075,11.332,24,4.9,2/11/1991
126.915,7.768,59,4.9,8/11/1991
126.389,8.382,41,6.1,13/11/1991
128.334,2.586,15,4.9,16/11/1991
126.623,3.549,15,4.8,18/11/1991
126.464,3.522,15,4.7,18/11/1991
126.537,3.512,25,4.9,18/11/1991
121.144,15.87,15,4.5,24/11/1991
128.384,3.056,15,5.1,28/11/1991
121.671,23.182,45,5,2/12/1991
123.599,10.084,25,4.7,5/12/1991
121.412,22.64,19,4.6,5/12/1991
124.801,7.425,26,5,13/12/1991
121.884,1.007,47,4.8,16/12/1991
127.089,9.414,15,4.8,17/12/1991
125.477,13.873,15,4.8,25/12/1991
127.592,2.318,28,5,10/1/1992
126.644,8.518,25,4.7,15/1/1992
118.098,1.321,35,4.8,4/2/1992
125.581,6.663,15,4.7,6/2/1992
122.088,7.818,44,4.9,7/2/1992
121.822,21.284,22,5,10/2/1992
121.193,19.037,33,4.6,16/2/1992
126.814,2.013,31,5.3,21/2/1992
126.081,7.15,15,5,26/2/1992
121.193,19.329,25,4.8,3/3/1992
123.561,23.575,25,5.6,15/3/1992
120.872,17.232,17,5.7,19/3/1992
121.049,17.111,15,4.8,19/3/1992
120.844,17.132,22,4.9,19/3/1992
127.025,3.666,42,5.5,24/3/1992
126.782,2.676,15,4.8,9/4/1992
122.607,1.194,25,5.5,16/4/1992
121.548,23.89,17,5.8,19/4/1992
121.644,23.802,15,4.7,24/4/1992
126.63,8.41,52,4.8,25/4/1992
126.651,2.157,15,4.8,29/4/1992
125.121,10.389,24,5.1,29/4/1992
119.91,0.169,33,5.1,30/4/1992
120.359,15.037,15,4.7,30/4/1992
122.519,23.991,37,4.8,3/5/1992
124.762,6.739,20,5,7/5/1992
124.795,6.714,25,5.1,8/5/1992
124.912,6.79,25,4.9,9/5/1992
126.661,7.329,32,6.2,17/5/1992
126.757,7.238,34,6.3,17/5/1992
127.198,7.355,30,4.9,17/5/1992
125.228,13.425,29,4.9,18/5/1992
127.171,7.11,10,4.9,18/5/1992
124.385,11.273,15,4.7,19/5/1992
127.042,7.231,30,4.8,19/5/1992
127.311,7.347,15,4.6,19/5/1992
127.266,7.389,30,4.8,20/5/1992
126.899,7.054,30,4.9,20/5/1992
125.515,12.612,17,5.1,20/5/1992
121.364,20.14,39,4.8,26/5/1992
121.348,23.065,11,4.8,28/5/1992
121.334,23.131,15,5.4,28/5/1992
127.037,7.252,15,4.6,29/5/1992
127.093,7.598,20,5,29/5/1992
121.351,20.155,15,4.8,30/5/1992
124,1.063,25,5.8,6/6/1992
126.939,3.703,53,5.5,6/6/1992
124.102,1.1,30,5.6,9/6/1992
124.151,1.087,35,5,10/6/1992
124.057,1.091,30,5.7,10/6/1992
124.137,1.198,29,4.8,10/6/1992
124.118,1.083,29,5.7,11/6/1992
126.757,11.056,32,5.2,12/6/1992
124.333,1.138,15,4.9,12/6/1992
127.107,7.332,15,4.7,15/6/1992
122.453,16.458,20,4.6,19/6/1992
123.263,1.324,28,4.9,15/7/1992
126.273,10.158,45,4.8,31/7/1992
126.232,10.172,44,5.2,31/7/1992
121.811,20.589,20,4.9,3/8/1992
126.144,10.096,25,5.2,8/8/1992
121.339,20.178,15,4.6,13/8/1992
124.506,14.012,26,5,19/8/1992
124.298,5.966,20,5.1,21/8/1992
126.63,9.784,15,4.7,27/8/1992
125.443,3.435,15,5,7/9/1992
117.853,21.427,20,5.3,14/9/1992
127.206,7.402,15,4.8,20/9/1992
123.471,1.253,28,5,23/9/1992
123.497,1.207,35,4.9,23/9/1992
123.433,1.228,35,4.9,23/9/1992
123.445,1.268,35,4.9,23/9/1992
123.477,1.323,21,5,24/9/1992
129.08,1.286,24,5.9,26/9/1992
129.156,1.294,15,5,27/9/1992
129.292,1.268,15,4.9,27/9/1992
129.299,1.288,29,5.3,27/9/1992
129.293,1.198,25,5.4,27/9/1992
129.194,1.356,15,4.9,28/9/1992
126.055,11.134,23,5.3,30/9/1992
129.185,1.209,15,4.9,2/10/1992
121.289,22.643,40,5.1,3/10/1992
121.134,21.008,36,4.7,7/10/1992
129.318,1.359,15,4.7,10/10/1992
129.298,1.416,15,4.9,13/10/1992
126.776,7.479,15,5,21/10/1992
123.818,6.791,30,5.6,29/10/1992
127.051,6.792,20,5,29/10/1992
126.492,9.85,14,4.8,16/11/1992
128.608,2.544,33,5.4,25/11/1992
128.577,2.536,32,5.7,25/11/1992
128.719,2.51,19,5.5,27/11/1992
125.949,1.076,42,5.2,4/12/1992
126.841,8.723,15,5,15/12/1992
126.648,8.718,28,5.3,15/12/1992
126.675,2.611,52,5.6,24/12/1992
121.751,23.897,23,4.9,28/12/1992
122.656,23.986,32,4.6,29/12/1992
121.121,19.066,10,4.7,5/1/1993
121.003,18.089,19,5.3,8/1/1993
125.39,13.529,15,4.6,12/1/1993
126.108,1.191,55,5.7,19/1/1993
123.013,13.632,17,5.3,3/2/1993
126.35,9.98,59,4.7,4/2/1993
128.955,2.848,15,4.9,7/2/1993
126.472,9.812,15,4.7,9/2/1993
129.35,1.153,15,4.9,24/2/1993
129.41,1.224,20,4.9,24/2/1993
121.176,19.36,29,4.7,24/2/1993
121.765,8.225,32,5.1,28/2/1993
121.103,22.192,15,5,5/3/1993
121.075,22.213,15,4.7,5/3/1993
126.927,8.825,31,5.3,11/3/1993
122.881,14.958,25,4.8,16/3/1993
126.114,0.535,54,5.1,16/3/1993
121.339,20.479,20,5.3,24/3/1993
129.09,1.117,20,5,26/3/1993
126.395,1.594,15,4.8,27/3/1993
120.433,13.384,49,4.9,29/3/1993
123.668,23.531,35,5.3,31/3/1993
126.411,1.802,28,5.1,8/4/1993
120.183,6.2,46,5.1,8/4/1993
120.49,14.957,27,5.5,9/4/1993
123.043,15.127,27,4.5,11/4/1993
122.734,1.192,43,4.8,19/4/1993
125.203,7.148,15,4.6,20/4/1993
124.209,11.932,36,4.6,24/4/1993
125.251,9.657,35,5.3,4/5/1993
128.064,4.141,45,4.7,6/5/1993
125.989,7.974,41,4.9,9/5/1993
126.619,7.276,45,6.2,11/5/1993
126.845,7.072,59,4.4,12/5/1993
126.732,2.399,25,5.2,14/5/1993
120.482,14.993,15,4.7,14/5/1993
126.433,2.163,53,5.1,16/5/1993
124.831,11.097,18,5.4,17/5/1993
126.408,9.604,32,5.1,3/6/1993
128.465,3.753,23,5.7,4/6/1993
123.329,1.216,25,5.3,4/6/1993
123.406,1.222,30,4.9,4/6/1993
121.274,20.874,15,4.6,14/6/1993
126.41,9.907,51,4.7,16/6/1993
120.368,20.161,30,5.1,17/6/1993
121.339,20.143,43,5.1,24/6/1993
126.334,1.053,15,4.9,29/6/1993
123.685,13.635,11,5,7/7/1993
127.245,3.529,39,4.8,5/8/1993
124.85,14.068,38,4.8,6/8/1993
120.336,0.804,37,5.3,8/8/1993
126.413,2.926,47,5.1,11/8/1993
120.355,20.153,21,5.2,1/9/1993
128.669,2.516,35,4.9,8/9/1993
121.33,20.094,41,5.4,11/9/1993
126.747,0.575,15,5,14/9/1993
126.703,1.646,45,5.4,18/9/1993
122.46,8.745,17,4.5,18/9/1993
121.818,9.065,35,4.9,23/9/1993
126.477,2.026,17,5.1,26/9/1993
126.438,6.547,25,5.1,30/9/1993
121.249,20.051,42,4.8,3/10/1993
121.476,7.567,48,5.3,13/10/1993
123.463,7.492,32,5.4,16/10/1993
121.103,19.159,58,4.7,17/10/1993
122.446,1.874,30,5,23/10/1993
121.643,23.178,39,4.7,24/10/1993
121.759,15.433,21,5.3,30/10/1993
125.751,11.332,54,4.8,4/11/1993
125.745,11.312,59,4.6,5/11/1993
125.634,11.341,56,4.8,10/11/1993
119.83,21.335,31,4.6,12/11/1993
126.678,2.405,15,4.8,18/11/1993
126.389,10.291,32,5.1,19/11/1993
122.471,23.957,38,4.8,22/11/1993
126.512,10.407,15,4.6,22/11/1993
125.78,12.243,12,5.3,25/11/1993
121.302,19.908,41,4.7,28/11/1993
126.42,10.286,33,5.5,29/11/1993
126.548,10.332,10,5.1,1/12/1993
125.734,12.046,35,4.6,4/12/1993
125.61,12.157,29,4.8,5/12/1993
121.294,19.883,45,4.8,5/12/1993
121.039,21.882,28,5.1,6/12/1993
125.989,0.495,22,6.5,9/12/1993
125.92,0.442,16,6.1,9/12/1993
125.657,0.26,15,5,9/12/1993
125.667,0.445,42,4.8,10/12/1993
121.187,20.828,25,5.7,10/12/1993
125.86,0.512,23,5.2,10/12/1993
128.316,2.334,31,4.8,11/12/1993
126.978,6.566,42,5,11/12/1993
122.917,13.661,17,5,12/12/1993
125.909,0.304,28,5.7,12/12/1993
125.882,0.346,28,5.5,12/12/1993
126.381,9.899,46,4.7,13/12/1993
120.524,23.208,17,5.4,15/12/1993
125.683,0.323,15,4.9,17/12/1993
125.805,12.148,15,4.8,25/12/1993
125.258,12.516,30,5.5,28/12/1993
125.244,12.471,22,5.2,28/12/1993
120.592,12.219,35,4.8,30/12/1993
121.192,19.145,41,4.6,7/1/1994
127.259,2.754,17,5.3,13/1/1994
127.767,1.05,20,6.2,21/1/1994
127.701,0.894,15,5,22/1/1994
127.879,1.075,25,4.9,22/1/1994
127.858,1.05,22,5.1,24/1/1994
127.891,1.089,21,4.9,24/1/1994
127.358,1.126,15,4.8,25/1/1994
127.807,1.418,35,4.8,25/1/1994
127.549,1.168,15,4.8,25/1/1994
126.662,3.743,15,4.7,15/2/1994
125.834,9.915,33,5.4,17/2/1994
126.418,4.829,15,4.8,19/2/1994
126.512,2.027,29,5.6,20/2/1994
121.125,19.108,25,4.7,28/2/1994
129.322,1.735,15,4.9,14/3/1994
126.709,3.576,42,4.9,19/3/1994
120.671,22.899,24,4.8,28/3/1994
126.768,3.125,15,4.5,29/3/1994
126.846,23.726,17,5.8,10/4/1994
123.584,22.776,15,5.6,13/4/1994
123.34,1.199,25,5,19/4/1994
120.877,18.741,40,5.2,21/4/1994
119.983,17.174,34,5,24/4/1994
122.019,7.652,25,4.6,24/4/1994
124.415,13.95,35,5,26/4/1994
119.538,13.09,27,5.8,27/4/1994
120.223,21.009,26,5.4,10/5/1994
123.24,8.011,17,5.7,13/5/1994
126.664,2.317,15,4.9,17/5/1994
123.879,6.523,24,4.9,22/5/1994
122.539,23.993,37,5.3,23/5/1994
122.568,24,38,4.9,23/5/1994
122.427,23.921,23,6.1,24/5/1994
122.554,23.91,27,5.2,24/5/1994
122.494,23.806,39,4.8,24/5/1994
122.604,23.93,30,4.6,24/5/1994
122.534,23.812,34,5,26/5/1994
122.531,23.778,26,4.7,28/5/1994
121.133,20.924,41,5.1,2/6/1994
126.3,3.615,20,4.7,3/6/1994
122.003,11.415,25,4.9,7/6/1994
121.538,23.295,45,4.7,9/6/1994
126.927,7.345,22,5,11/6/1994
126.29,1.524,32,5.5,14/6/1994
120.917,18.873,47,4.8,17/6/1994
121.651,23.89,15,4.6,17/6/1994
125.27,10.411,33,5.5,5/7/1994
119.754,16.93,37,4.6,17/7/1994
125.11,10.171,25,5.2,19/7/1994
127.2,8.278,15,5.1,23/7/1994
127.087,6.93,40,4.7,27/7/1994
126.029,12.798,15,5.1,5/8/1994
126.119,0.55,41,5.5,8/9/1994
122.059,23.7,51,5,15/9/1994
118.699,22.556,14,6.4,16/9/1994
118.55,22.428,15,4.8,20/9/1994
121.007,23.096,10,4.7,20/9/1994
126.205,1.14,58,5.2,27/9/1994
121.547,23.19,51,5.4,5/10/1994
124.515,13.808,29,5.7,12/10/1994
124.526,13.733,24,5.3,12/10/1994
124.501,13.8,19,5.9,12/10/1994
124.514,13.729,25,4.9,12/10/1994
118.679,22.444,14,4.9,19/10/1994
127.346,7.829,16,5,22/10/1994
126.012,1.838,45,5.1,25/10/1994
123.393,23.915,38,4.8,29/10/1994
125.961,8.195,42,4.8,1/11/1994
118.541,5.078,38,5.6,2/11/1994
127.053,0.695,15,5,4/11/1994
126.966,7.432,55,4.7,8/11/1994
118.771,22.397,16,5,10/11/1994
126.617,2.731,15,5.2,10/11/1994
121.049,13.531,28,6.1,14/11/1994
121.23,13.216,22,5.2,15/11/1994
121.06,12.942,33,5.2,15/11/1994
121.096,13.435,15,5.1,15/11/1994
118.859,22.46,12,5.1,15/11/1994
121.072,13.032,46,4.9,16/11/1994
121.068,13.092,23,5.3,18/11/1994
122.314,10.276,30,4.9,23/11/1994
123.804,15.055,26,5,25/11/1994
128.446,2.964,47,4.6,26/11/1994
119.31,5.788,22,5.2,27/11/1994
123.124,6.689,32,5,29/11/1994
121.183,19.214,42,4.8,2/12/1994
120.804,1.915,30,5.1,2/12/1994
120.821,1.953,32,5.4,8/12/1994
126.949,3.096,30,4.8,8/12/1994
121.34,12.894,27,5,20/12/1994
118.632,22.405,13,5.1,21/12/1994
126.215,0.787,41,5,21/12/1994
121.049,13.08,15,4.7,21/12/1994
118.661,22.408,15,4.7,22/12/1994
121.508,23.652,32,5,10/1/1995
126.953,2.534,42,6.1,21/1/1995
126.941,2.535,15,5.2,2/2/1995
123.274,1.261,30,4.8,4/2/1995
121.971,23.776,15,4.7,10/2/1995
119.615,15.659,30,5,10/2/1995
118.623,22.531,15,4.6,17/2/1995
120.814,18.37,59,4.8,20/2/1995
126.016,5.331,52,4.4,23/2/1995
121.437,23.066,21,4.6,26/2/1995
126.181,0.282,15,5,26/2/1995
119.501,17.669,35,4.8,2/3/1995
126.451,3.754,32,4.8,4/3/1995
120.553,13.561,15,4.7,4/3/1995
118.167,2.677,25,5.3,6/3/1995
124.36,13.694,10,4.7,7/3/1995
121.972,20.927,20,5,9/3/1995
121.981,20.831,24,4.6,11/3/1995
121.351,19.037,31,4.8,14/3/1995
118.67,15.102,15,5,15/3/1995
125.936,10.92,40,5.2,6/4/1995
127.017,3.17,15,4.5,7/4/1995
125.501,9.446,15,4.6,8/4/1995
127.018,3.213,42,5,8/4/1995
121.066,21.714,32,5.2,9/4/1995
121.065,21.774,28,4.5,10/4/1995
125.702,11.935,45,4.6,18/4/1995
125.566,11.917,28,4.7,18/4/1995
125.715,11.813,34,4.5,19/4/1995
125.676,11.988,15,4.9,20/4/1995
125.609,11.973,28,5.3,21/4/1995
125.62,12.061,26,6.1,21/4/1995
125.539,12.004,23,6.2,21/4/1995
125.454,12.092,25,6.2,21/4/1995
125.831,12.052,23,5.6,21/4/1995
125.694,12.071,23,4.9,21/4/1995
125.776,12.159,25,4.8,21/4/1995
125.509,12.285,26,4.8,21/4/1995
125.812,11.993,33,4.8,21/4/1995
125.57,12.092,35,5,21/4/1995
125.846,12.013,27,5.1,21/4/1995
125.836,11.843,33,4.7,21/4/1995
125.635,12.326,15,4.7,21/4/1995
125.84,11.748,17,5.2,21/4/1995
125.481,12.205,23,4.6,21/4/1995
125.43,11.738,17,4.8,21/4/1995
125.792,12.15,25,4.6,22/4/1995
125.622,12.222,25,4.5,22/4/1995
125.475,12.309,25,4.5,22/4/1995
125.845,11.867,20,5.2,22/4/1995
125.918,11.912,29,4.8,22/4/1995
125.522,12.269,31,4.8,22/4/1995
125.736,11.98,25,4.5,23/4/1995
125.431,12.396,29,6.1,23/4/1995
125.507,12.384,20,5.3,23/4/1995
125.557,12.311,20,4.7,23/4/1995
125.416,12.37,25,4.7,23/4/1995
125.519,12.424,15,4.6,23/4/1995
125.523,12.277,15,5,23/4/1995
125.582,12.32,25,4.5,23/4/1995
125.512,12.327,25,4.4,23/4/1995
125.393,12.399,31,5,23/4/1995
125.799,11.786,34,4.6,23/4/1995
125.769,12.236,18,5.2,24/4/1995
125.311,12.337,21,4.8,24/4/1995
125.33,12.476,20,5.4,24/4/1995
125.623,12.291,25,4.7,24/4/1995
125.598,11.843,31,4.8,25/4/1995
125.517,12.247,31,4.5,25/4/1995
120.597,22.66,40,5,25/4/1995
125.365,12.391,17,5.4,25/4/1995
125.407,12.417,15,4.8,25/4/1995
125.628,12.482,24,4.6,25/4/1995
125.941,11.697,15,4.7,25/4/1995
125.43,12.466,15,4.5,25/4/1995
127.018,1.064,42,4.8,26/4/1995
125.386,12.484,15,4.8,26/4/1995
125.55,11.97,15,4.7,26/4/1995
125.592,12.413,13,4.6,27/4/1995
125.714,12.315,15,4.7,27/4/1995
125.549,12.311,27,4.6,28/4/1995
125.647,12.132,25,4.6,28/4/1995
125.903,11.868,25,5.4,29/4/1995
125.988,11.849,15,4.7,29/4/1995
125.739,11.584,20,4.8,29/4/1995
125.787,11.905,20,4.8,29/4/1995
125.594,12.254,25,4.8,29/4/1995
126.002,11.922,25,5.1,30/4/1995
125.924,11.881,25,4.9,30/4/1995
125.342,12.639,38,4.5,30/4/1995
125.685,12.273,17,4.6,30/4/1995
125.746,11.707,18,4.6,30/4/1995
125.99,12.094,15,4.5,30/4/1995
122.018,23.899,15,4.6,2/5/1995
128.492,1.888,21,6,4/5/1995
122.09,19.656,32,4.8,4/5/1995
122.192,19.608,15,4.3,4/5/1995
122.139,19.609,15,4.6,4/5/1995
125.207,12.637,27,6,5/5/1995
125.204,12.65,30,5.5,5/5/1995
125.204,12.694,22,4.7,5/5/1995
121.102,19.12,42,4.4,5/5/1995
125.182,12.534,25,4.8,5/5/1995
125.164,12.619,26,4.8,5/5/1995
125.189,12.691,25,5,6/5/1995
125.041,12.672,25,4.5,6/5/1995
125.133,12.654,25,4.4,6/5/1995
125.201,12.672,25,4.6,6/5/1995
125.779,12.064,25,4.8,7/5/1995
125.77,11.638,16,4.6,7/5/1995
125.727,11.651,29,4.7,7/5/1995
125.496,12.429,15,4.6,7/5/1995
125.339,12.654,27,4.7,7/5/1995
125.599,12.361,24,4.7,7/5/1995
125.634,12.189,21,5,8/5/1995
125.89,11.479,30,5.4,8/5/1995
125.889,11.429,19,5.6,8/5/1995
125.866,11.313,25,4.6,8/5/1995
125.88,11.5,31,5,8/5/1995
125.832,11.343,30,4.6,8/5/1995
126.065,11.576,25,4.5,9/5/1995
121.483,22.947,15,4.4,9/5/1995
125.833,11.845,15,4.5,9/5/1995
125.321,12.663,34,4.9,11/5/1995
125.497,12.327,23,4.9,12/5/1995
125.857,12.089,13,4.8,13/5/1995
125.522,12.556,15,4.8,13/5/1995
125.656,12.066,25,4.6,14/5/1995
